practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Los novios montaron la mesa que su amigo les dejó en su porche en la cocina de su nuevo apartamento ,1,1,1,0,f,1,18,Los novios pusieron la mesa en su porche.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,17,,,,,,,,,,,,,,,,,,0.5001789029920474,0.4823628829908557,0.5001789029920474,0.3685243219952099,0.3393969620228745,0.8687032249872573,0.35046462999889627,0.3215050299768336,1.2191678549861535,0.3673006650060415,0.3385189449763857,1.586468519992195,0.5522100480156951,0.5228947220020927,2.13867856800789,0.33370094699785113,0.30199073400581256,2.4723795150057413,0.3507888449821621,0.32172370998887345,2.8231683599879034,0.40148776303976774,0.3720548850251362,3.224656123027671,0.45091152196982875,0.4229515999904834,3.6755676449975,0.9859373150393367,0.9563989859889261,4.661504960036837,0.4180747549980879,0.38931236998178065,5.0795797150349244,0.3999619429814629,0.37071719695813954,5.479541658016387,0.36875675001647323,0.33871912298491225,5.848298408032861,,,,0.4333417550078593,0.40359923301730305,6.28164016304072,,,,,f,1,0.4686742380145006,f,0,3.795799935993273,,,,None,None,0.30112198198912665,0.2539220429607667,6.582762145029847,0.4008297399850562,0.35565207101171836,6.983591885014903,0.43430789600824937,0.37268761300947517,7.417899781023152,0.36784504901152104,0.30144420196302235,7.785744830034673,0.36706338898511603,0.3044410070287995,8.15280821901979,0.4853844160097651,0.439467292977497,8.638192635029554,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Mi mamá guardó la escultura que hizo en la clase en su mesa de trabajo,1,1,1,0,f,1,14,La escultura está en mi estudio de arte.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,13,,,,,,,,,,,,,,,,,,0.5169098179903813,0.49910117202671245,0.5169098179903813,0.3678941350081004,0.3382392179919407,0.8848039529984817,0.3343416419811547,0.3012980750063434,1.2191455949796364,0.33375441504176706,0.3011260149651207,1.5529000100214034,0.4179639699868858,0.3847445679712109,1.9708639800082892,0.4836530850152485,0.4509243599604815,2.4545170650235377,0.7185743399895728,0.689313511014916,3.1730914050131105,0.5849616049672477,0.5540599140222184,3.758053009980358,0.4007030180073343,0.36801067198393866,4.1587560279876925,0.36828474199865013,0.3391153599950485,4.527040769986343,0.33523313503246754,0.30705444200430065,4.86227390501881,0.4177427379763685,0.38489215000299737,5.280016642995179,0.3511621350189671,0.32255334802903235,5.631178778014146,,,,0.45078389201080427,0.4231421350268647,6.08196267002495,,,,,f,1,0.740743851987645,j,1,3.348945992998779,,,,None,None,0.3507099379785359,0.3175368919619359,6.432672608003486,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,María acomodó las revistas que Gabriela dejó bajo la cama en el librero cuando las encontró,1,1,1,0,j,1,15,Las revistas de Gabriela están escondidas bajo la cama.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,14,,,,,,,,,,,,,,,,,,0.5841130000189878,0.5679326590034179,0.5841130000189878,0.3679700120119378,0.3391709770075977,0.9520830120309256,0.4179558649775572,0.3884217150043696,1.3700388770084828,0.4009509879979305,0.3720210519968532,1.7709898650064133,0.7177627580240369,0.6845550780417398,2.48875262303045,0.3667527749785222,0.3345585930510424,2.8555053980089724,0.4018243119935505,0.3564109329599887,3.257329710002523,0.43384341802448034,0.3863817540113814,3.6911731280270033,0.4846949430066161,0.4546326060080901,4.175868071033619,0.4351678940001875,0.40568571200128645,4.611035965033807,0.3183138069580309,0.2717833050410263,4.929349771991838,0.43450154800666496,0.4050844900193624,5.363851319998503,0.3842668870347552,0.35139228199841455,5.748118207033258,,,,0.6017438579583541,0.5562701619928703,6.349862064991612,,,,,j,1,0.5549693860230036,j,1,3.8929952579783276,,,,None,None,0.41674804501235485,0.3877648549969308,6.766610110003967,0.4522031400119886,0.424509517964907,7.218813250015955,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,j,A,congruent_left,La familia tenía una mesa antigua en el porche de su casa,0,0,0,0,f,0,201,La mesa antigua está en el comedor.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,30,,,,,,,,,,,,,,,,,,0.5503683729912154,0.5386496619903482,0.5503683729912154,0.4344855200033635,0.40162708197021857,0.9848538929945789,0.7525379319558851,0.7231824169866741,1.737391824950464,0.3677696800441481,0.33902047999436036,2.105161504994612,0.3665836099535227,0.32076574402162805,2.471745114948135,0.4353114600526169,0.405887610046193,2.9070565750007518,1.3202771249925718,1.2917067899834365,4.2273336999933235,0.367483704991173,0.33790868503274396,4.5948174049844965,0.33448748500086367,0.3055256149964407,4.92930488998536,0.38318361301207915,0.35461460502119735,5.312488502997439,0.3851563569623977,0.3553751480067149,5.697644859959837,0.40123137301998213,0.3727022749953903,6.098876232979819,,,,,,,,,,,,,,f,1,0.5352059270371683,j,1,5.53704236302292,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_right,El señor gordo tomó un café solo,0,0,0,1,j,0,228,El señor estaba solo cuando bebió el café.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,57,,,,,,,,,,,,,,,,,,0.6018654570216313,0.5934761899989098,0.6018654570216313,0.38344605697784573,0.35358514299150556,0.985311513999477,0.3856167829944752,0.37267838598927483,1.3709282969939522,0.40133401699131355,0.3720471049891785,1.7722623139852658,0.7193137480062433,0.6900664849672467,2.491576061991509,1.0187459969893098,0.9900789249804802,3.510322058980819,0.4176436500274576,0.38897999800974503,3.9279657090082765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4384434780222364,f,0,5.118560870003421,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,Siempre que la niña salta la cuerda le da por la cabeza,1,1,0,0,j,0,4,La niña se golpea cuando juega.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,3,,,,,,,,,,,,,,,,,,0.48424456402426586,0.4710160819813609,0.48424456402426586,0.41784074500901625,0.385011741949711,0.9020853090332821,0.36726280697621405,0.33488964498974383,1.2693481160094962,0.3843306159833446,0.3538423100253567,1.6536787319928408,0.36851228901650757,0.3380021949997172,2.0221910210093483,0.368129679991398,0.3393568639876321,2.3903207010007463,0.38453397300327197,0.3523163300123997,2.7748546740040183,0.36628838803153485,0.33743401302490383,3.141143062035553,0.35224769701017067,0.3055517470347695,3.493390759045724,0.3501100849825889,0.3223331280169077,3.8435008440283127,0.33429744496243075,0.3061971150455065,4.1777982889907435,0.35041431203717366,0.32205665903165936,4.528212601027917,,,,,,,,,,,,,,j,1,0.5903568000067025,f,1,4.26223192299949,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Mientras el maestro descansaba el violín resonaba por todo el salón,0,1,1,0,j,0,125,El maestro tocaba el piano.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,22,,,,,,,,,,,,,,,,,,0.5185431700083427,0.509589908993803,0.5185431700083427,0.36688980500912294,0.336792977002915,0.8854329750174657,0.3856990599888377,0.355785924999509,1.2711320350063033,0.5012034199899063,0.4730011280043982,1.7723354549962096,0.6681670830002986,0.6360384600120597,2.440502537996508,0.36720432504080236,0.33803823502967134,2.8077068630373105,0.4352602549479343,0.4056739269872196,3.242967117985245,0.8675708119990304,0.8374478459591046,4.110537929984275,0.43501813302282244,0.4070607600151561,4.545556063007098,0.4845939250080846,0.4392529659671709,5.030149988015182,0.38355047500226647,0.3368179959943518,5.413700463017449,,,,,,,,,,,,,,,,,j,1,0.5054145369795151,j,1,1.5435497269500047,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,311,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5894225770025514,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,El reloj de mi mamá tiene diamantes pero le queda muy bien,0,0,0,0,j,0,223,Mi madre tiene un reloj bonito.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,,,,,,,,0.48394045705208555,0.4709299870301038,0.48394045705208555,0.38428010896313936,0.35337198502384126,0.8682205660152249,0.3343828140059486,0.3034506129915826,1.2026033800211735,0.38533104700036347,0.35703518497757614,1.587934427021537,0.3169888330157846,0.28816560795530677,1.9049232600373216,0.2846388469915837,0.2550090349977836,2.1895621070289053,0.3501762240193784,0.3194227259955369,2.5397383310482837,0.2686088939663023,0.23585071397246793,2.808347225014586,0.48395355202956125,0.4550095250015147,3.2923007770441473,0.3347488779691048,0.3083014869480394,3.627049655013252,0.382847186003346,0.35049384203739464,4.009896841016598,0.369261906016618,0.355084711976815,4.379158747033216,,,,,,,,,,,,,,j,1,0.40538741496857256,f,1,2.1575585340033285,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,La computadora de Jessica falla con frecuencia,0,0,0,0,f,0,217,Jessica necesita consultar con un técnico.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,46,,,,,,,,,,,,,,,,,,0.5835294849821366,0.5747708869748749,0.5835294849821366,0.31827116198837757,0.28874909901060164,0.9018006469705142,0.3829636130249128,0.3515381049946882,1.284764259995427,0.3517421800061129,0.32185841898899525,1.6365064400015399,0.40089304599678144,0.36776192201068625,2.0373994859983213,0.3020582610042766,0.2731580499676056,2.339457747002598,0.31711907498538494,0.2907343219849281,2.656576821987983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.47264645097311586,f,1,1.6259383469587192,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,Mi hija pintó el cuadro que está en la pared de mi oficina,0,0,0,0,j,0,219,Tengo arte colgado en mi oficina.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,48,,,,,,,,,,,,,,,,,,0.43330650101415813,0.41833370400127023,0.43330650101415813,0.36758269602432847,0.33742881700163707,0.8008891970384866,0.2847549970028922,0.2545739150373265,1.0856441940413788,0.3010006459662691,0.2680843170383014,1.3866448400076479,0.3345629600225948,0.30750172201078385,1.7212078000302427,0.2995653219986707,0.26949536602478474,2.0207731220289133,0.552727298985701,0.5217954820254818,2.5735004210146144,0.41657441499410197,0.38630168203962967,2.9900748360087164,0.41782965004676953,0.38699496001936495,3.407904486055486,0.33434467896586284,0.2856790149817243,3.7422491650213487,0.33428793703205884,0.30483991000801325,4.076537102053408,0.36794534395448864,0.3372257300070487,4.444482446007896,0.3511651000007987,0.32231259997934103,4.795647546008695,,,,,,,,,,,j,1,0.5072392349829897,f,1,4.045967689016834,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4853461249731481,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,El empleado guardó los archivos que recibió en una carpeta después de revisarlos,0,1,1,0,f,0,132,El empleado tiró los documentos.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,25,,,,,,,,,,,,,,,,,,0.48394038499100134,0.471350395004265,0.48394038499100134,0.3521867520175874,0.32262844999786466,0.8361271370085888,0.8352894969866611,0.7911337420227937,1.6714166339952499,1.2523937050136738,1.2242774350452237,2.9238103390089236,0.4512810239684768,0.4199325990048237,3.3750913629774004,0.5021645739907399,0.47303270001430064,3.8772559369681403,0.30042707204120234,0.268369788012933,4.177683009009343,0.3341259100125171,0.3061463600024581,4.51180891902186,0.3345222649513744,0.3060919949784875,4.846331183973234,0.3176352080190554,0.27272991300560534,5.16396639199229,0.33413674001349136,0.3014418469974771,5.498103132005781,0.3171435460099019,0.2879742990480736,5.815246678015683,0.43464489199686795,0.4013861229759641,6.249891570012551,,,,,,,,,,,f,1,0.5188157099764794,j,1,1.7438883220311254,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Siempre que mi hermana maneja el carro suena raro ,1,1,1,0,j,1,3,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,2,,,,,,,,,,,,,,,,,,0.584595522028394,0.577273360977415,0.584595522028394,0.38408966502174735,0.3537235910189338,0.9686851870501414,0.3674842669861391,0.337207158037927,1.3361694540362805,0.36835196998436004,0.33505302300909534,1.7045214240206406,0.3671817660215311,0.33763013302814215,2.0717031900421716,0.33425597700988874,0.3008515380206518,2.4059591670520604,0.41802936495514587,0.38927567802602425,2.8239885320072062,0.4174867380061187,0.3860652699950151,3.241475270013325,0.6525109020294622,0.6228265049867332,3.893986172042787,,,,,,,,,,,,,,,,,,,,,,,j,1,0.7529096420039423,j,1,3.914422514033504,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_left,a,0,0,1,0,f,0,313,a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.8222727049724199,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_right,Cuando mi madre lavaba la ropa quedaba muy limpia,1,1,0,0,j,0,8,Mi madre me ayuda con el lavado de ropa.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,7,,,,,,,,,,,,,,,,,,0.6679541780031286,0.6556612169952132,0.6679541780031286,0.36755319498479366,0.3370222899829969,1.0355073729879223,0.3841518620029092,0.3543718750006519,1.4196592349908315,0.4352304969797842,0.40555567195406184,1.8548897319706157,0.36688922601751983,0.337024679989554,2.2217789579881355,0.3340271519846283,0.3014834360219538,2.555806109972764,0.41798905801260844,0.40377050603274256,2.9737951679853722,0.38494917697971687,0.3546121860272251,3.358744344965089,0.5517424319987185,0.523729867010843,3.9104867769638076,,,,,,,,,,,,,,,,,,,,,,,j,1,0.40633821301162243,j,0,5.0669366550282575,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,1,,,Verdadero,Falso,f,A,congruent_left,Después de que comieron el pollo se enfrió inmediatamente ,1,1,0,0,f,0,1,Comieron el pollo caliente.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,0,,,,,,,,,,,,,,,,,,0.449631605995819,0.4356530759832822,0.449631605995819,0.3509167919983156,0.3356905819964595,0.8005483979941346,0.3014721419895068,0.2708937879651785,1.1020205399836414,0.31692773604299873,0.2872297359863296,1.41894827602664,0.30175684398273006,0.27366064401576295,1.7207051200093701,0.7362404500017874,0.6903907880187035,2.4569455700111575,0.3498256219900213,0.3199198149959557,2.806771192001179,0.350563769985456,0.3211895279819146,3.157334961986635,0.35171642299974337,0.3222414629999548,3.5090513849863783,,,,,,,,,,,,,,,,,,,,,,,f,1,0.49018124700523913,f,1,7.592830548004713,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_right,Cuando usó mi carro Jorge lo aparcó muy mal,0,0,0,1,j,0,212,No le presto mi carro a nadie.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,41,,,,,,,,,,,,,,,,,,0.43345269199926406,0.42291343200486153,0.43345269199926406,0.352709672995843,0.3228729700203985,0.786162364995107,0.317520466982387,0.2845542549621314,1.103682831977494,0.38374913804000244,0.35518493701238185,1.4874319700174965,0.35131479997653514,0.32169251498999074,1.8387467699940316,0.7340944450115785,0.7052543699974194,2.57284121500561,0.3684902469976805,0.33851945004425943,2.9413314620032907,0.3676383880083449,0.3350410850252956,3.3089698500116356,0.4011803269968368,0.3713049049838446,3.7101501770084724,,,,,,,,,,,,,,,,,,,,,,,j,1,0.55266018002294,j,1,2.9454537379788235,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_left,Antes de correr su primer maratón María tuvo que correr mucho para practicar,0,0,0,1,f,0,210,María corrió el maratón sin entrenarse.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,39,,,,,,,,,,,,,,,,,,0.4844319300027564,0.4700806349865161,0.4844319300027564,0.38417185499565676,0.35569743800442666,0.8686037849984132,0.33451736700953916,0.30566420004470274,1.2031211520079523,0.3508665229892358,0.30580954800825566,1.5539876749971882,0.33428042504237965,0.3054656750173308,1.8882681000395678,0.31717665697215125,0.2881526169949211,2.205444757011719,0.3343833750113845,0.301851074967999,2.5398281320231035,0.35088227497180924,0.32198958203662187,2.8907104069949128,0.3337652800255455,0.30466681299731135,3.2244756870204583,0.36869440297596157,0.3391479030251503,3.59317008999642,0.38316878501791507,0.35446845000842586,3.976338875014335,0.5176606519962661,0.48822080000536516,4.493999527010601,0.30193445802433416,0.2718323749722913,4.795933985034935,,,,,,,,,,,f,1,0.5517294320161454,j,0,1.7421607150463387,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Cuando el escultor volvió la obra estaba instalada en el parque,0,1,1,0,j,0,129,La obra era para el público.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,24,,,,,,,,,,,,,,,,,,0.4676028380054049,0.4548456629854627,0.4676028380054049,0.367477539984975,0.3352958169998601,0.8350803779903799,0.35063922201516107,0.32168337801704183,1.185719600005541,0.45195670996326953,0.4231719980016351,1.6376763099688105,0.666739315027371,0.6375861089909449,2.3044156249961816,0.3509950480074622,0.32176532899029553,2.6554106730036438,0.3509461450157687,0.3212132750195451,3.0063568180194125,0.31834941694978625,0.2874657929642126,3.3247062349691987,0.3675837250193581,0.33847339201020077,3.692289959988557,0.3848576429882087,0.3553974269889295,4.0771476029767655,0.33415315503953025,0.3047653820249252,4.411300758016296,,,,,,,,,,,,,,,,,j,1,0.4563151419861242,f,1,2.2953427949687466,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,single_right,El cocinero lava las verduras en el fregadero,0,0,0,1,j,0,204,El cocinero prepara las verduras él mismo.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,33,,,,,,,,,,,,,,,,,,0.418133761966601,0.40827628900296986,0.418133761966601,0.4174105279962532,0.3888117470196448,0.8355442899628542,0.45141940499888733,0.4223094609915279,1.2869636949617416,0.5342615169938654,0.5056698970147409,1.821225211955607,0.4349487880244851,0.405445097014308,2.256173999980092,0.46771391696529463,0.4385189519962296,2.7238879169453867,0.36809415300376713,0.3390163169824518,3.091982069949154,0.36754148500040174,0.33504755998728797,3.4595235549495555,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.556213257019408,f,1,8.42800245800754,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Después de que limpiaron la casa brillaba por todas partes,1,1,1,0,f,1,2,Todavía tienen que limpiar la sala.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,1,,,,,,,,,,,,,,,,,,0.5339860030217096,0.5221517290337943,0.5339860030217096,0.38373172195861116,0.3546785819926299,0.9177177249803208,0.40160387504147366,0.36841295997146517,1.3193216000217944,0.35089518496533856,0.32241638202685863,1.670216784987133,0.6684180379961617,0.6391040330054238,2.3386348229832947,0.36691845703171566,0.3375538000254892,2.7055532800150104,0.3500846579554491,0.3185200010193512,3.0556379379704595,0.30211506702471524,0.2732588390354067,3.3577530049951747,0.36680643301224336,0.3375625520129688,3.724559438007418,0.2845363669912331,0.2539684080402367,4.009095804998651,,,,,,,,,,,,,,,,,,,,f,1,0.572640210040845,j,1,2.394189738028217,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,f,A,incongruent_right,La madre metió los vasos sucios que su hija dejó en el lavaplatos cuando acabó de comer,0,1,1,0,j,0,137,La madre limpió después de la comida.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,28,,,,,,,,,,,,,,,,,,0.5512280780239962,0.5383474639966153,0.5512280780239962,0.35131160798482597,0.31860270199831575,0.9025396860088222,0.33424202003516257,0.304854447953403,1.2367817060439847,0.4336018369649537,0.40494481299538165,1.6703835430089384,0.4173984350054525,0.3706630779779516,2.087781978014391,0.4019814530038275,0.3723121929797344,2.4897634310182184,0.5015485599869862,0.4686423920211382,2.9913119910052046,0.4173385900212452,0.3886268649948761,3.40865058102645,0.30089220200898126,0.2712592579773627,3.709542783035431,0.25082345301052555,0.22112870501587167,3.9603662360459566,0.3847988249617629,0.33851286000572145,4.3451650610077195,0.26682075700955465,0.23720457503804937,4.611985818017274,0.25062437501037493,0.22091982001438737,4.862610193027649,,,,0.48454689496429637,0.4556774420198053,5.3471570879919454,,,,,j,1,0.5039325190009549,j,0,5.8535432100179605,,,,None,None,0.2843730580061674,0.2551558379782364,5.631530145998113,0.3681432000012137,0.3399833400035277,5.999673345999327,0.5009398020338267,0.471834130003117,6.500613148033153,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
,,0,,,Verdadero,Falso,j,A,single_right,Las flores en mi apartamento hacen que la sala brille,0,0,0,1,j,0,224,No tengo plantas en mi apartamento por mis alergias.,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,67,67,53,,,,,,,,,,,,,,,,,,0.45128422998823225,0.4416012110305019,0.45128422998823225,0.33286132698412985,0.3036291520111263,0.7841455569723621,0.418566593027208,0.38790004496695474,1.20271214999957,0.38369810697622597,0.35399127297569066,1.586410256975796,0.318109554995317,0.2878748900257051,1.904519811971113,0.5340370089979842,0.5047220240230672,2.4385568209690973,0.26668649999191985,0.2362063120235689,2.705243320961017,0.35119289602153003,0.3216177339782007,3.056436216982547,0.3188468529842794,0.2887711059884168,3.3752830699668266,0.3505095349973999,0.3215489650028758,3.7257926049642265,,,,,,,,,,,,,,,,,,,,j,1,0.4231526150251739,j,1,2.1272454599966295,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,6,001,1,2,2018_Oct_02_0940,Dissertation,60.3364066091653,
